system:index,date,.geo
20250121T103125_20250123T025437,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T121256_20250123T043335,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T135426_20250123T055026,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T153556_20250123T090433,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T171726_20250123T094027,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T185856_20250123T111356,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T204026_20250123T125049,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250121T222156_20250123T141307,2025-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T000327_20250123T155556,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T014457_20250123T174345,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T032627_20250123T193921,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T050757_20250123T211440,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T064927_20250123T230905,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T083057_20250124T004218,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T101228_20250124T023444,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T115358_20250124T085005,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T133528_20250124T054337,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T151658_20250124T073248,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T165828_20250124T091614,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T183958_20250124T105858,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T202128_20250124T123028,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T220259_20250124T140053,2025-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250122T234429_20250124T154033,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T012559_20250124T173050,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T030729_20250124T191312,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T044859_20250124T210210,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T063029_20250124T225100,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T081200_20250125T001744,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T095330_20250125T021726,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T113500_20250125T035035,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T131630_20250125T052823,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T145800_20250125T095405,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T163930_20250125T085514,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T182100_20250125T104402,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T200231_20250125T120647,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T214401_20250125T134125,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250123T232531_20250125T152803,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T010701_20250125T232325,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T024831_20250125T232239,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T043001_20250125T233123,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T061132_20250125T233639,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T075302_20250126T094215,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T093432_20250126T014959,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T111602_20250126T033520,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T125732_20250126T055749,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T143902_20250126T065003,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T162033_20250126T083332,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T180203_20250126T102705,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T194333_20250126T115009,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T212503_20250126T133339,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250124T230633_20250126T151120,2025-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T004804_20250126T164406,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T022934_20250126T181937,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T041104_20250126T202451,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T055234_20250126T221644,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T073404_20250126T234536,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T091534_20250127T012644,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T105705_20250127T031758,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T123835_20250127T045206,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T142005_20250127T064517,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T160135_20250127T082031,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T174305_20250127T101003,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T192435_20250127T112928,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T210606_20250127T132020,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250125T224736_20250127T144847,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T002906_20250127T162542,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T021036_20250127T181151,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T035206_20250127T200641,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T053336_20250127T215831,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T071507_20250127T233131,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T085637_20250128T010553,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T103807_20250128T024832,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T121937_20250128T071000,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T140107_20250128T061748,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T154237_20250128T075430,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T172408_20250128T094111,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T190538_20250128T112240,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T204708_20250128T125808,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250126T222838_20250128T143223,2025-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T001008_20250128T160700,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T015139_20250128T174833,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T033309_20250128T194554,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T051439_20250129T081725,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T065609_20250128T231208,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T083739_20250129T004827,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T101910_20250129T024440,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T120040_20250129T042030,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T134210_20250129T055137,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T152340_20250129T073812,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T170510_20250129T092035,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T184640_20250129T110249,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T202811_20250129T124321,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T220941_20250129T154158,2025-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250127T235111_20250129T160217,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T013241_20250129T172839,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T031411_20250129T192343,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T045541_20250130T075531,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T063712_20250129T225324,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T081842_20250130T003042,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T100012_20250130T022248,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T114142_20250130T042253,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T132312_20250130T052704,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T150443_20250130T071238,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T164613_20250130T085805,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T182743_20250130T104147,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T200913_20250130T121413,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T215043_20250130T135647,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250128T233214_20250130T153908,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T011344_20250130T171237,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T025514_20250130T190325,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T043644_20250130T205658,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T061814_20250130T223841,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T075944_20250131T000812,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T094115_20250131T020416,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T112245_20250131T081054,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T130415_20250131T080943,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T144545_20250131T065534,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T162715_20250131T082819,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T180846_20250131T102705,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T195016_20250202T085707,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T213146_20250131T134718,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250129T231316_20250131T152037,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T005446_20250131T165444,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T023617_20250131T184015,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T041747_20250202T090110,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T055917_20250131T221421,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T074047_20250131T235039,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T092217_20250201T013948,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T110348_20250201T033632,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T124518_20250201T051551,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T142648_20250201T063658,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T160818_20250201T081126,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T174948_20250202T085912,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T193118_20250201T114109,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T211249_20250201T133439,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250130T225419_20250201T150138,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T003549_20250202T090041,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T021719_20250201T182029,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T035849_20250202T090504,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T054020_20250201T215239,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T072150_20250201T233808,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T090320_20250202T012927,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T104450_20250202T031302,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T122621_20250202T045757,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T140751_20250202T061944,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T154921_20250202T075853,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T173051_20250202T123955,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T191221_20250202T143545,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T205351_20250202T150756,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250131T223522_20250202T152533,2025-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T001652_20250202T170428,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T015822_20250202T190325,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T033952_20250203T084840,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T052122_20250202T213619,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T070253_20250202T232229,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T084423_20250203T010416,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T102553_20250203T030008,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T120723_20250203T043853,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T134854_20250203T055946,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T153024_20250203T073649,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T171154_20250203T093729,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T185324_20250203T105927,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T203454_20250203T125051,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T221625_20250203T142253,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250201T235755_20250203T155118,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T013925_20250204T072639,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T032055_20250203T192634,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T050225_20250204T072954,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T064355_20250203T225727,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T082526_20250204T073050,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T100656_20250204T023445,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T114826_20250204T073125,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T132956_20250204T053832,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T151127_20250204T072511,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T165257_20250204T090747,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T183427_20250204T110946,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T201557_20250204T132559,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T215727_20250204T140758,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250202T233858_20250204T153009,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T012028_20250204T172122,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T030158_20250204T190248,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T044328_20250204T205620,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T062458_20250204T224646,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T080629_20250205T002133,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T094759_20250205T021041,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T112929_20250205T035247,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T131059_20250205T052511,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T145229_20250205T065724,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T163400_20250205T145328,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T181530_20250205T145437,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T195700_20250205T145536,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T213830_20250205T145350,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250203T232001_20250213T110720,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T010131_20250206T075816,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T024301_20250206T080205,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T042431_20250206T080125,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T060601_20250206T080357,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T074732_20250206T080146,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T092902_20250206T080439,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T111032_20250206T080617,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T125202_20250206T124207,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T143332_20250206T124115,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T161503_20250206T124347,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T175633_20250206T211706,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T193803_20250206T210953,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T211933_20250206T211056,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250204T230104_20250206T212556,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250205T004234_20250206T213123,2025-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250205T022404_20250206T224801,2025-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250205T040534_20250206T230052,2025-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
